Response_ID,Progress,duration,participant_gender_category,participant_gender_category_other,participant_age,participant_language,participant_language_other,participant_education,participant_gender_scale,participant_political_scale,participant_optimism_scale,participant_location_scale,Device,survey_version,timing_gender,timing_valence,timing_political,timing_location,timing_age,version,participant_sample
R_ezfpwYwC4VtEYlb,100,2279,female,NA,23,Czech,NA,high school,1,-1,1,2,not_mobile,PRIMUS_multipic_words04,352.229,354.843,172.513,273.056,463.608,cz_words,university
R_1MY933D1FkY9h89,100,4277,male,NA,20,Czech,NA,high school,-2,-1,1,-2,not_mobile,PRIMUS_multipic_words04,749.415,985.559,706.334,349.182,668.076,cz_words,university
R_2cheJ8tw0ifFzmN,100,3272,female,NA,21,Czech,NA,high school,1,-1,2,1,not_mobile,PRIMUS_multipic_words04,383.855,352.301,496.274,340.6,565.133,cz_words,university
R_0BQEz7AEajJYBbP,100,2436,female,NA,23,Czech,NA,high school,1,-1,-1,3,not_mobile,PRIMUS_multipic_words04,370.475,501.581,444.143,398.757,550.462,cz_words,university
R_3nARvgXooYYAMSi,100,3151,female,NA,24,Czech,NA,high school,3,-1,-2,1,mobile,PRIMUS_multipic_words04,576.648,589.31,405.058,467.673,741.371,cz_words,university
R_3GerxB1Cgpb4iNt,93,1173,female,NA,24,Czech,NA,high school,3,1,-1,0,not_mobile,PRIMUS_multipic_words04,149.053,198.053,158.438,156.067,329.753,cz_words,university
R_2pRF5xRlqn64jUR,100,3308,female,NA,24,Czech,NA,university,1,0,1,-3,not_mobile,PRIMUS_multipic_words04,153.357,220.902,151.459,163.632,271.543,cz_words,university
R_2t2Q2YeyOJLSdxU,100,1390,female,NA,21,Czech,NA,high school,2,-2,-2,2,mobile,PRIMUS_multipic_words04,234.344,245.797,159.932,269.467,294.41,cz_words,university
R_DOIVsVSjDdtH7hL,100,1657,female,NA,21,Czech,NA,university,2,-2,-1,-1,not_mobile,PRIMUS_multipic_words04,250.545,255.275,316.978,281.07,412.575,cz_words,university
R_1C7o04aj2BQBaoi,100,2081,female,NA,23,Czech,NA,high school,2,-1,2,1,not_mobile,PRIMUS_multipic_words04,283.261,392.651,391.651,421.734,413.771,cz_words,university
R_1IH3o1c9M4NQTFL,100,2284,female,NA,19,Czech,NA,high school,2,-1,0,0,not_mobile,PRIMUS_multipic_words04,356.581,351.794,486.496,381.142,438.086,cz_words,university
R_1hXMe5HrlHeQoNM,100,2103,female,NA,21,Czech,NA,high school,2,-1,2,2,not_mobile,PRIMUS_multipic_words04,263.502,278.401,437.5,570.454,247.648,cz_words,university
R_2i1MlSqn0nq5uc9,93,342791,female,NA,23,Czech,NA,university,3,-2,2,0,not_mobile,PRIMUS_multipic_words04,455.698,277.65,484.36,311.943,434.852,cz_words,university
R_2DObvBZCYqFJLja,100,2936,female,NA,19,Czech,NA,high school,2,0,-1,2,not_mobile,PRIMUS_multipic_words04,398.043,480.054,648.088,451.794,512.307,cz_words,university
R_1EjmCq517UvMYtK,100,2358,female,NA,21,Czech,NA,high school,2,-2,1,1,mobile,PRIMUS_multipic_words04,317.861,327.996,354.084,405.03,746.577,cz_words,university
R_D8YmLrR1kgmo9y1,100,2076,female,NA,23,Czech,NA,high school,1,-2,-2,0,not_mobile,PRIMUS_multipic_words04,249.559,401.404,524.498,451.94,365.176,cz_words,university
R_3kMW4wXIjBks7cv,100,1965,male,NA,25,Czech,NA,high school,0,0,-1,2,mobile,PRIMUS_multipic_words05,204.152,237.262,266.023,205.082,382.992,cz_words,university
R_28XMeYcMrD8es8p,100,1752,female,NA,21,Czech,NA,high school,1,-2,-1,1,mobile,PRIMUS_multipic_words05,202.062,282.818,197.217,313.706,595.343,cz_words,university
R_2rB2fj9eq83SrUy,100,1255,female,NA,20,Czech,NA,high school,1,-2,0,1,not_mobile,PRIMUS_multipic_words05,213.384,230.601,216.969,199.407,264.039,cz_words,university
R_2UWo5dBamJCaxQr,100,1866,female,NA,21,Czech,NA,high school,1,1,-1,-1,mobile,PRIMUS_multipic_words05,403.959,325.757,217.164,406.979,396.928,cz_words,university
R_22qM97n2K7qoKCC,100,1493,female,NA,24,Czech,NA,high school,2,0,1,1,mobile,PRIMUS_multipic_words05,240.924,290.316,230.694,285.581,324.945,cz_words,university
R_3FRGXODkd4VSeFe,100,2887,male,NA,20,Czech,NA,high school,-1,-1,2,1,mobile,PRIMUS_multipic_words05,585.431,403.643,381.195,442.643,907.18,cz_words,university
R_1dF7TTSHjwcHbV9,100,963,female,NA,26,Czech,NA,university,2,0,0,1,not_mobile,PRIMUS_multipic_words05,189.01,142.378,100.492,161.353,222.66,cz_words,university
R_Av8kuctAnEQYJ2N,100,3285,male,NA,22,Czech,NA,high school,-2,1,-1,2,mobile,PRIMUS_multipic_words05,361.323,648.593,727.061,604.199,509.809,cz_words,university
R_T28mJw9yd55jko9,100,1604,female,NA,27,Czech,NA,university,3,-1,1,-1,not_mobile,PRIMUS_multipic_words05,297.4,294.768,238.19,299.391,370.082,cz_words,university
R_2YQaO3bFzI5NUch,100,1269,female,NA,19,Czech,NA,high school,1,0,-1,1,not_mobile,PRIMUS_multipic_words05,209.349,174.297,292.846,240.37,275.501,cz_words,university
R_d0hfwD2NgB84Nah,100,1692,female,NA,20,Czech,NA,high school,3,-2,-2,2,not_mobile,PRIMUS_multipic_words05,167.557,148.032,180.948,852.729,265.973,cz_words,university
R_1CECDkbSkGWcVYT,100,2770,female,NA,22,Czech,NA,high school,2,-2,-2,3,not_mobile,PRIMUS_multipic_words05,955.528,457.968,384.666,438.997,428.516,cz_words,university
R_1Iow6PepDj5ySFU,100,1964,female,NA,21,Czech,NA,high school,1,-2,0,2,mobile,PRIMUS_multipic_words05,330.367,464.521,265.014,311.353,409.998,cz_words,university
R_ApJ9TWhjcEKFyk9,100,1638,female,NA,23,Czech,NA,university,2,-1,0,-2,not_mobile,PRIMUS_multipic_words05,420.397,295.711,155.369,233.967,291.734,cz_words,university
R_24jhLsEyxGPIDd8,100,1340,male,NA,20,Czech,NA,high school,-1,0,1,3,not_mobile,PRIMUS_multipic_words05,241.688,222.866,183.704,207.462,418.35,cz_words,university
R_1C6YzRW9LtH9usx,100,1093,male,NA,26,Czech,NA,university,-2,-2,3,3,mobile,PRIMUS_multipic_words05,212.374,152.25,138.465,258.523,257.761,cz_words,university
R_3qpsG8iUEatBGD8,93,1109,female,NA,20,Czech,NA,high school,1,-1,1,0,mobile,PRIMUS_multipic_words05,186.299,228.443,194.572,212.607,175.766,cz_words,university
R_3j08IkoNCU2JvFd,93,1091,female,NA,22,Czech,NA,high school,2,-2,2,2,not_mobile,PRIMUS_multipic_words05,189.771,250.811,183.071,215.458,170.431,cz_words,university
R_3KZPXq9w4GuoJrW,93,6343,female,NA,19,Czech,NA,high school,2,0,-1,0,not_mobile,PRIMUS_multipic_words05,378.26,718.254,457.279,392.75,468.852,cz_words,university
R_NUpE1TYidcSMvux,100,2000,female,NA,20,Czech,NA,high school,2,-1,1,1,mobile,PRIMUS_multipic_words05,326.297,393.956,337.636,507.814,310.328,cz_words,university
R_2uQXheLy84Uslct,100,6925,male,NA,20,Czech,NA,high school,-2,1,2,-1,not_mobile,PRIMUS_multipic_words05,216.934,269.299,229.266,240.36,205.507,cz_words,university
R_2Bf9zBguTHAkwmp,100,1231,female,NA,20,Czech,NA,high school,3,-1,2,0,mobile,PRIMUS_multipic_words05,172.471,182.746,195.642,205.702,263.918,cz_words,university
R_2WPevbmGs68WnOG,100,3195,female,NA,22,Czech,NA,university,3,0,2,-1,not_mobile,PRIMUS_multipic_words05,456.917,508.763,596.97,555.903,697.028,cz_words,university
R_PBWPYBEafxIC0SZ,100,134811,female,NA,20,Czech,NA,high school,3,-2,1,-2,not_mobile,PRIMUS_multipic_words05,199.805,296.919,279.475,538.228,386.401,cz_words,university
R_2upKT6psvyjfJjR,100,2450,female,NA,20,Czech,NA,high school,1,-2,0,-1,mobile,PRIMUS_multipic_words05,368.851,567.563,453.97,483.098,397.587,cz_words,university
R_1ILu1zYDuID3qKu,100,3449,female,NA,24,Czech,NA,university,3,0,1,-1,not_mobile,PRIMUS_multipic_words05,406.777,238.426,346.869,216.593,2069.774,cz_words,university
R_1d6xnSxnmbMYOdd,100,3258,male,NA,20,Czech,NA,high school,-2,-1,1,-1,not_mobile,PRIMUS_multipic_words05,330.629,367.467,706.091,278.875,467.169,cz_words,university
R_1Iz9eXeadOJLPmH,100,5746,female,NA,21,Czech,NA,high school,2,-1,1,-2,not_mobile,PRIMUS_multipic_words05,203.831,267.053,536.982,332.787,181.954,cz_words,university
R_XhRZGRJOb6EYoiB,100,1705,female,NA,20,Czech,NA,high school,3,-2,1,0,not_mobile,PRIMUS_multipic_words05,257.618,299.905,212.005,232.674,499.612,cz_words,university
R_Z4gfNYY6LD5EehX,100,1523,female,NA,21,Czech,NA,high school,2,-2,0,3,not_mobile,PRIMUS_multipic_words05,273.463,194.138,291.971,246.712,341.816,cz_words,university
R_3RyfWl5MgLVmNMu,100,1352,female,NA,21,Czech,NA,high school,1,-1,0,1,not_mobile,PRIMUS_multipic_words05,175.827,198.696,159.868,250.391,215.167,cz_words,university
R_264NflvYcsHXSlP,100,1151,female,NA,19,Czech,NA,high school,2,0,2,-1,not_mobile,PRIMUS_multipic_words05,202.265,210.335,282.97,200.883,115.165,cz_words,university
R_2foAKnHvibHR8uH,100,2123,female,NA,20,Czech,NA,high school,3,0,2,0,not_mobile,PRIMUS_multipic_words05,465.353,301.327,321.652,305.09,473.469,cz_words,university
R_33anZTpoX0mRWrs,100,9616,male,NA,26,Czech,NA,university,-3,2,1,0,mobile,PRIMUS_multipic_words05,2055.939,391.879,748.089,647.179,568.53,cz_words,university
R_2BzkNtVzJYxaQZ4,100,2106,female,NA,23,Czech,NA,high school,3,1,2,-3,not_mobile,PRIMUS_multipic_words05,298.906,391.071,479.32,407.212,405.35,cz_words,university
R_3FJKSynKNf1o92h,100,1215,male,NA,20,Czech,NA,high school,-1,-3,-2,1,not_mobile,PRIMUS_multipic_words05,201.777,163.985,144.711,157.603,215.149,cz_words,university
R_2fxhMQBpksid6Ga,93,82094,female,NA,23,Czech,NA,university,2,-1,-2,2,not_mobile,PRIMUS_multipic_words05,219.066,293.538,266.117,257.123,393.228,cz_words,university
R_Bx0eL002FwEuW7n,100,1860,female,NA,23,Czech,NA,high school,1,-2,0,3,not_mobile,PRIMUS_multipic_words05,407.133,208.255,313.002,214.208,553.981,cz_words,university
R_2VpA2WvLpOqylZd,100,1530,male,NA,21,Czech,NA,high school,-2,0,0,-1,not_mobile,PRIMUS_multipic_words05,258.006,360.869,163.459,241.521,370.393,cz_words,university
R_81D7zBHapEx8Cwp,100,4464,male,NA,22,Czech,NA,high school,-3,-1,1,0,not_mobile,PRIMUS_multipic_words05,789.007,931.084,960.988,593.704,836.539,cz_words,university
R_1dn4rT2JyDoiGhn,100,776,male,NA,22,Czech,NA,university,-3,0,0,-1,mobile,PRIMUS_multipic_words05,116.578,166.409,121.814,103.792,186.342,cz_words,university
R_2qDwhLo9kGroaPq,100,2265,female,NA,25,Czech,NA,high school,1,-1,-1,2,not_mobile,PRIMUS_survey_11,308.521,294.79,549.349,297.83,505.929,cz_words_sociolex,university
R_3GfX95y2uM5QRdK,100,1911,female,NA,22,Czech,NA,high school,3,-1,1,0,not_mobile,PRIMUS_survey_11,244.868,189.297,279.148,407.212,422.084,cz_words_sociolex,university
R_8jj66alC7ZcWHbb,100,4236,female,NA,27,Czech,NA,university,0,0,-2,1,not_mobile,PRIMUS_survey_11,635.969,678.246,556.58,527.154,945.308,cz_words_sociolex,university
R_RzvtYiN7WJVUvw5,100,2015,female,NA,19,Czech,NA,high school,1,-2,2,0,not_mobile,PRIMUS_survey_11,294.337,269.422,235.309,347.242,585.58,cz_words_sociolex,university
R_2wHaS9DAOikwafz,100,1464,female,NA,21,Czech,NA,high school,3,0,-1,2,not_mobile,PRIMUS_survey_11,229.081,197.761,162.276,301.101,344.438,cz_words_sociolex,university
R_RzqxJA2A20DWRmF,100,1428,female,NA,20,Czech,NA,high school,2,-2,1,2,mobile,PRIMUS_survey_11,185.918,225.913,226.737,405.251,220.789,cz_words_sociolex,university
R_3h0Ee4UogesaXl5,100,2793,female,NA,19,Czech,NA,high school,0,-1,2,-2,mobile,PRIMUS_survey_11,337.489,496.817,287.547,355.014,1121.017,cz_words_sociolex,university
R_2lxbmc1RZAoWysN,100,2251,female,NA,19,Czech,NA,high school,1,-1,2,1,mobile,PRIMUS_survey_11,597.092,332.653,357.424,331.364,387.568,cz_words_sociolex,university
R_3oHk9GcIHE8oX0h,100,4859,female,NA,19,Czech,NA,high school,2,-1,1,1,not_mobile,PRIMUS_survey_11,553.243,450.649,456.09,249.821,2546.672,cz_words_sociolex,university
R_1CHARO8y4HFmOWp,100,1407,female,NA,21,Czech,NA,high school,1,0,1,1,not_mobile,PRIMUS_survey_11,191.826,208.172,193.341,230.632,244.927,cz_words_sociolex,university
R_2OTosybNEzjBQQD,100,2123,female,NA,23,Czech,NA,university,2,1,-1,1,not_mobile,PRIMUS_survey_11,736.712,244.47,295.836,240.176,383.598,cz_words_sociolex,university
R_0qtv7uqYNNCykI9,100,1683,female,NA,20,Czech,NA,high school,3,1,-2,2,not_mobile,PRIMUS_survey_11,292.895,234.091,254.32,236.097,416.676,cz_words_sociolex,university
R_Y5hivJ4L20pl1qV,100,1612,female,NA,20,Czech,NA,high school,1,0,-1,2,not_mobile,PRIMUS_survey_11,274.349,257.065,376.584,401.134,128.112,cz_words_sociolex,university
R_239n67FdcTnWgoB,100,1638,female,NA,22,Czech,NA,high school,1,-2,2,-2,not_mobile,PRIMUS_survey_11,267.564,270.6,464.891,241.741,217.392,cz_words_sociolex,university
R_OHdggh7dP25ARH3,100,1522,female,NA,20,Czech,NA,high school,1,-1,-1,1,not_mobile,PRIMUS_survey_11,223.269,333.293,233.493,260.9,196.163,cz_words_sociolex,university
R_2dgPrPy10R5Lo1D,100,3544,female,NA,20,Czech,NA,high school,2,-2,-1,2,mobile,PRIMUS_survey_11,501.401,568.495,705.245,816.465,560.194,cz_words_sociolex,university
R_1eVSNA5yQNPih3g,100,67637,female,NA,20,Czech,NA,high school,1,1,3,2,not_mobile,PRIMUS_survey_11,392.729,548.459,544.016,446.302,708.028,cz_words_sociolex,university
R_bqGEEAXlOrYARi1,100,65093,female,NA,20,Czech,NA,high school,3,-1,-1,-1,mobile,PRIMUS_survey_11,483.461,306.212,429.706,278.158,595.796,cz_words_sociolex,university
R_1BQxVyXZxQhs91L,100,1920,female,NA,19,Czech,NA,high school,1,-2,1,1,not_mobile,PRIMUS_survey_11,196.6,223.826,592.891,266.721,474.099,cz_words_sociolex,university
R_r8RMYLP93kQsUXD,100,70506,female,NA,20,Czech,NA,high school,2,-1,2,2,not_mobile,PRIMUS_survey_11,540.004,361.803,583.199,459.721,1020.85,cz_words_sociolex,university
R_1FwtYLXFQiTX6IM,100,1326,female,NA,22,Czech,NA,high school,2,2,0,-1,not_mobile,PRIMUS_survey_11,283.678,268.379,323.162,166.226,144.662,cz_words_sociolex,university
R_OkGV82L9Qhnb9V7,100,1392,female,NA,21,Czech,NA,high school,3,0,1,2,mobile,PRIMUS_survey_11,303.75,333.182,176.423,319.12,43.778,cz_words_sociolex,university
R_1riF3fNCFalGFo1,100,20723,male,NA,20,Czech,NA,high school,-1,-3,0,-2,mobile,PRIMUS_survey_11,335.851,456.861,448.642,516.706,1414.636,cz_words_sociolex,university
R_RXrO6DqjCZN4oQF,93,2702,male,NA,22,Czech,NA,high school,-3,-2,1,1,not_mobile,PRIMUS_survey_11,433.793,274.786,375.32,729.49,570.471,cz_words_sociolex,university
R_3luJyqofhJKCScD,100,3276,female,NA,19,Czech,NA,high school,3,-1,1,2,not_mobile,PRIMUS_survey_11,424.502,785.692,730.101,719.943,460.512,cz_words_sociolex,university
R_31BKA4XSeuYRkVk,100,3197,female,NA,21,Czech,NA,high school,2,-2,1,-2,mobile,PRIMUS_survey_11,425.913,998.551,726.814,512.036,262.274,cz_words_sociolex,university
R_3PZzLtNCaZh4llq,100,4843,female,NA,22,Czech,NA,high school,0,-1,3,-1,not_mobile,PRIMUS_survey_11,1146.72,569.915,226.514,418.814,745.247,cz_words_sociolex,university
R_1gAsqrKb9K3bdi5,93,6198,female,NA,25,Czech,NA,university,2,-1,2,1,not_mobile,PRIMUS_survey_11,330.197,1035.491,463.681,557.073,737.942,cz_words_sociolex,university
R_1Peqzqj86bqIBub,93,15862,female,NA,26,Czech,NA,high school,2,-2,2,1,mobile,PRIMUS_survey_11,318.089,302.875,470.221,338.374,485.81,cz_words_sociolex,university
R_s4KujcKZBQSnSff,100,1504,male,NA,28,Czech,NA,university,-2,1,1,0,not_mobile,PRIMUS_survey_11,184.982,254.529,219.809,232.137,337.759,cz_words_sociolex,university
R_ue00x8WgJE0Nnm9,93,6375,female,NA,20,Czech,NA,high school,3,0,1,-2,not_mobile,PRIMUS_survey_11,329.535,238.647,944.685,291.563,1621.236,cz_words_sociolex,university
R_3EGrQHMquuri79y,100,2989,female,NA,22,Czech,NA,high school,3,0,-1,-1,not_mobile,PRIMUS_survey_11,373.581,659.757,251.987,839.251,752.855,cz_words_sociolex,university
R_0cwvKWm5LQh9bMt,100,2464,female,NA,20,Czech,NA,high school,1,-1,2,1,not_mobile,PRIMUS_survey_12,513.604,509.771,490.185,381.942,341.28,cz_words_sociolex,university
R_rljfUiwBk1jGOGZ,100,4895,female,NA,26,Czech,NA,university,2,0,1,-1,not_mobile,PRIMUS_survey_12,876.105,1169.991,752.425,1103.571,808.72,cz_words_sociolex,university
R_248jUt347M3YIS8,100,1559,female,NA,20,Czech,NA,high school,1,-1,-1,1,not_mobile,PRIMUS_survey_12,218.976,205.633,161.873,300.68,199.931,cz_words_sociolex,university
R_UsaKzvKrRXWNpPX,100,2476,female,NA,22,Czech,NA,high school,2,-2,2,0,not_mobile,PRIMUS_survey_12,497.172,435.605,326.388,437.398,515.508,cz_words_sociolex,university
R_1rfAuqZ3fgy4bmR,100,1993,male,NA,25,Czech,NA,university,-2,-1,2,2,not_mobile,PRIMUS_survey_12,317.618,356.89,339.214,343.628,454.491,cz_words_sociolex,university
R_12gc4mShgqV09fl,100,1886,female,NA,19,Czech,NA,high school,2,-2,2,0,not_mobile,PRIMUS_survey_12,301.495,272.093,291.362,275.001,500.738,cz_words_sociolex,university
R_3wMBX4KMoPT9udb,100,1985,female,NA,22,Czech,NA,high school,1,-1,-1,1,mobile,PRIMUS_survey_12,305.376,442.737,419.263,272.229,434.588,cz_words_sociolex,university
R_1q3Z8S1pvsKRQ3V,100,4285,female,NA,20,Czech,NA,high school,2,-1,1,1,not_mobile,PRIMUS_survey_12,478.272,332.671,335.296,581.541,855.484,cz_words_sociolex,university
R_1ie6elewNfoFg9w,100,2281,female,NA,20,Czech,NA,high school,2,-2,-1,-1,not_mobile,PRIMUS_survey_12,401.4,461.834,435.729,409.165,469.634,cz_words_sociolex,university
R_SIZCXowLATgr5U5,100,1882,male,NA,21,Czech,NA,high school,-2,1,2,0,not_mobile,PRIMUS_survey_12,299.146,332.921,321.161,271.415,400.392,cz_words_sociolex,university
R_3e84fva2qK0BH6w,100,2054,female,NA,20,Czech,NA,high school,3,-1,2,2,not_mobile,PRIMUS_survey_12,190.093,169.466,160.831,187.697,302.397,cz_words_sociolex,university
R_0D6BNFcLgbkjJ85,100,1490,male,NA,24,Czech,NA,high school,1,-3,-1,3,not_mobile,PRIMUS_survey_12,216.582,219.922,208.386,239.216,474.071,cz_words_sociolex,university
R_24IrhzLctopsTJC,100,2327,female,NA,23,Czech,NA,university,3,0,2,1,not_mobile,PRIMUS_survey_12,398.083,335.365,276.625,803.723,262.296,cz_words_sociolex,university
R_susGLLXMb34LIQ1,100,1931,female,NA,21,Czech,NA,high school,2,0,1,-2,not_mobile,PRIMUS_survey_12,341.191,307.556,267.789,276.673,462.653,cz_words_sociolex,university
R_1dcV6A1h73WsRBj,93,66996,female,NA,23,Czech,NA,university,1,-2,-1,1,mobile,PRIMUS_survey_12,660.323,521.242,1510.252,851.35,808.574,cz_words_sociolex,university
R_szJhVF3aQXPS5Ox,100,1906,male,NA,21,Czech,NA,high school,-2,0,0,2,not_mobile,PRIMUS_survey_12,293.995,224.644,351.482,421.867,554.36,cz_words_sociolex,university
R_1K9kCGuPEFCj4Vs,100,1853,female,NA,22,Czech,NA,high school,3,1,-1,1,not_mobile,PRIMUS_survey_12,289.747,247.896,357.273,413.596,330.531,cz_words_sociolex,university
R_2U3eMxncdybNTDo,100,1720,female,NA,20,Czech,NA,high school,1,-2,2,2,not_mobile,PRIMUS_survey_12,291.616,219.575,169.686,260.836,353.225,cz_words_sociolex,university
R_2VpPFKZ25ISjlIX,100,2342,female,NA,20,Czech,NA,high school,2,0,0,-1,not_mobile,PRIMUS_survey_12,362.003,345.382,350.341,301.318,541.294,cz_words_sociolex,university
R_1HdCf54VNQOiPVA,100,3026,female,NA,25,Czech,NA,high school,1,-1,3,1,not_mobile,PRIMUS_survey_12,498.795,544.698,319.643,333.397,996.8,cz_words_sociolex,university
R_3hrKlNFoWGlRd0D,100,2740,male,NA,19,Czech,NA,high school,-1,-1,1,2,not_mobile,PRIMUS_survey_12,285.641,539.265,402.584,460.468,548.419,cz_words_sociolex,university
R_1DoJhOQoLzbsQaW,100,2995,female,NA,25,Czech,NA,university,1,-3,-2,2,not_mobile,PRIMUS_survey_12,252.901,304.77,220.501,252.124,260.819,cz_words_sociolex,university
R_3HuLccL4Evc6OLU,100,1539,female,NA,22,Czech,NA,high school,2,-1,0,3,not_mobile,PRIMUS_survey_12,329.896,233.101,269.065,285.476,214.001,cz_words_sociolex,university
R_2ztJxk4wrIXjN3a,100,11950,female,NA,25,Czech,NA,university,2,-1,2,-1,not_mobile,PRIMUS_survey_12,592.101,455.502,491.725,462.794,694.134,cz_words_sociolex,university
R_2uOMXQwML659KRO,100,3977,female,NA,21,Czech,NA,high school,2,-1,-1,3,not_mobile,PRIMUS_survey_12,284.79,329.963,1635.144,255.343,287.778,cz_words_sociolex,university
R_pQJtkm8eDeqw8ff,100,2243,female,NA,28,Czech,NA,high school,1,0,2,0,not_mobile,PRIMUS_survey_13,264.432,285.356,163.732,393.133,376.313,cz_words_sociolex,university
R_OkCbLwwcWK58T3b,100,5057,male,NA,21,Czech,NA,high school,-2,-2,0,3,not_mobile,PRIMUS_survey_13,523.862,729.539,815.957,448.3,2256.289,cz_words_sociolex,university
R_2DSVcejkjKm7aAD,93,86725,female,NA,21,Czech,NA,high school,0,-2,-1,0,not_mobile,PRIMUS_survey_13,4163.02,581.697,837.202,605.812,634.323,cz_words_sociolex,university
R_1jVRqLoo6kqjsEE,93,4836,female,NA,25,Czech,NA,university,2,-1,3,2,not_mobile,PRIMUS_survey_13,824.246,469.001,1374.453,567.399,743.41,cz_words_sociolex,university
R_1dbmfZLgiZAtkhl,100,1824,female,NA,21,Czech,NA,high school,0,-2,-1,2,not_mobile,PRIMUS_survey_13,239.256,175.689,203.063,210.111,630.62,cz_words_sociolex,university
R_1DIqdvqpRSUmjwS,100,1261,female,NA,23,Czech,NA,university,2,-1,2,0,not_mobile,PRIMUS_survey_13,188.759,214.443,240.774,207.559,276.231,cz_words_sociolex,university
R_3kANCrKOpUPLmoY,100,1787,female,NA,20,Czech,NA,high school,3,2,0,2,mobile,PRIMUS_survey_13,483.379,383.605,354.795,349.518,100.573,cz_words_sociolex,university
R_1fgars4J5YtVkC4,100,1822,female,NA,23,Czech,NA,high school,3,-1,1,-3,not_mobile,PRIMUS_survey_13,513.477,169.458,357.593,187.211,290.225,cz_words_sociolex,university
R_211d3P2SRyJwxgo,100,2572,female,NA,21,Czech,NA,high school,2,0,-1,1,mobile,PRIMUS_survey_13,483.401,295.424,514.463,510.889,428.068,cz_words_sociolex,university
R_3m1VCisoV215en5,100,3861,female,NA,19,Czech,NA,high school,2,-2,3,0,not_mobile,PRIMUS_survey_13,507.198,445.432,795.934,550.856,888.903,cz_words_sociolex,university
R_2WPA5NV8ehHCC7G,100,2027,female,NA,22,Czech,NA,university,3,1,1,-1,not_mobile,PRIMUS_survey_13,409.48,381.105,322.23,389.835,384.38,cz_words_sociolex,university
R_1WXeBrdDYMUQlbj,100,2146,female,NA,21,Czech,NA,high school,1,1,-1,1,not_mobile,PRIMUS_survey_13,269.86,293.02,346.048,255.152,412.044,cz_words_sociolex,university
R_11ZPvxrbYptYVgn,100,2316,female,NA,25,Czech,NA,university,3,0,2,-1,mobile,PRIMUS_survey_13,358.124,371.015,450.194,397.173,512.962,cz_words_sociolex,university
R_1n1RGFUzCrAwFbl,100,2263,female,NA,22,Czech,NA,high school,3,-1,-1,-2,not_mobile,PRIMUS_survey_13,348.199,284.347,397.575,476.377,480.908,cz_words_sociolex,university
R_2sZPRtAO7gvW8XP,100,1781,female,NA,19,Czech,NA,high school,0,-2,1,0,not_mobile,PRIMUS_survey_13,273.813,351.401,300.128,355.69,384.548,cz_words_sociolex,university
